DATE,ABB,ACC,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJAUTO,BAJAJFINSV,BAJFINANCE,BANKBARODA,BEL,BHARTIARTL,BHEL,BOSCHLTD,BPCL,BRITANNIA,CAIRN,CIPLA,COALINDIA,DIVISLAB,DLF,DRREDDY,EICHERMOT,ETERNAL,GAIL,GLAXO,GRASIM,HCLTECH,HDFC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,IBULHSGFIN,ICICIBANK,IDEA,IDFC,INDUSINDBK,INFRATEL,INFY,IOC,ITC,JINDALSTEL,JIOFIN,JPASSOCIAT,JSWSTEEL,KOTAKBANK,LT,LTIM,LUPIN,M&M,MARUTI,MCDOWELL-N,NATIONALUM,NESTLEIND,NMDC,NTPC,ONGC,PNB,POWERGRID,RANBAXY,RCOM,RELCAPITAL,RELIANCE,RELINFRA,RPL,RPOWER,SAIL,SATYAMCOMP,SBILIFE,SBIN,SESAGOA,SHREECEM,SHRIRAMFIN,SIEMENS,STER,SUNPHARMA,SUZLON,TATACOMM,TATACONSUM,TATAMOTORS,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,UNITECH,UPL,VEDL,VSNL,WIPRO,YESBANK,ZEEL
2022-04-30,0,0,0,0.82016,0,0.61012,1.95039,0,2.57051,0.65013,1.20024,2.37047,0,0,2.33047,0,0,0.46009,0.5201,0,0.68014,0.5101,0.77015,0,0.67013,0.4901,0,0,0,0.85017,1.53031,5.39108,8.10162,0.72014,0.43012,0.94019,0,2.67053,0,6.90138,0,0,0.85017,0,7.66153,0,3.03061,0,0,0,0.94019,3.5107,2.74055,0,0,1.18024,1.37027,0,0,0.87017,0,0.9902,0.78016,0,1.04021,0,0,0,12.86257,0,0,0,0,0,0.65013,2.54051,0,0.46009,0,0,0,1.34027,0,0,0.66013,1.05021,0,1.37027,4.91098,1.05021,1.37027,0,1.0202,0,0.60012,0,0,1.0102,0,0
2022-05-31,0,0,0,0.73015,0,0.56011,1.78036,0,2.4905,0.69014,1.08022,2.23045,0,0,2.28046,0,0,0.43009,0.59012,0,0.71014,0.56011,0.63013,0,0.73015,0.53011,0,0,0,0.74015,1.5203,5.75115,8.38168,0.77015,0.5001,0.85017,0,2.89058,0,7.21144,0,0,0.83017,0,7.58152,0,3.26065,0,0,0,0.73015,3.74075,2.75055,0,0,1.36027,1.46029,0,0,0.87017,0,1.0202,0.76015,0,1.10022,0,0,0,12.51249,0,0,0,0,0,0.71014,2.47049,0,0.41008,0,0,0,1.28026,0,0,0.63013,1.10022,0,1.17023,4.80096,1.0102,1.27025,0,0.97019,0,0.59012,0,0,0.97019,0,0
2022-06-30,0,0,0,0.69986,0,0.53989,1.75965,0,2.42951,0.69986,0.95981,2.07958,0,0,2.38952,0,0,0.42991,0.58988,0,0.71986,0.55989,0.66987,0,0.76985,0.55989,0,0,0,0.71986,1.4897,5.67886,8.54829,0.73985,0.5099,0.70986,0,2.87942,0,7.10858,0,0,0.74985,0,7.72845,0,3.45931,0,0,0,0.78984,3.52929,2.71946,0,0,1.5097,1.62967,0,0,0.89982,0,0.9798,0.84983,0,1.04979,0,0,0,12.93741,0,0,0,0,0,0.69986,2.57948,0,0.36994,0,0,0,1.29974,0,0,0.60988,1.06979,0,1.0098,4.88902,0.90982,1.16977,0,0.93981,0,0.4899,0,0,0.88982,0,0
2022-07-31,0,0,0,0.73022,0,0.57017,2.0006,0,2.54076,0.6802,1.21036,2.55077,0,0,2.18065,0,0,0.42013,0.61018,0,0.70021,0.59018,0.6502,0,0.6602,0.57017,0,0,0,0.78023,1.3304,5.72172,8.36251,0.69021,0.49015,0.81024,0,3.13094,0,7.57227,0,0,0.90027,0,7.54226,0,3.52106,0,0,0,0.81024,3.53106,2.90087,0,0,1.48044,1.55047,0,0,0.92028,0,0.97029,0.70021,0,0.97029,0,0,0,11.51343,0,0,0,0,0,0.77023,2.69081,0,0.36011,0,0,0,1.35041,0,0,0.6502,1.07032,0,1.15035,4.55137,0.88026,1.30039,0,1.0003,0,0.53016,0,0,0.83025,0,0
2022-08-31,0,0,0,0.78008,0,0.57006,1.9602,0,2.55026,0.68007,1.32013,2.50025,0,0,2.25023,0,0,0.40004,0.57006,0,0.72007,0.63006,0.59006,0,0.66007,0.60006,0,0,0,0.81008,1.28013,5.69057,8.37084,0.69007,0.47005,0.82008,0,3.05031,0,7.92079,0,0,0.93009,0,7.0207,0,3.60036,0,0,0,0.83008,3.61036,2.9803,0,0,1.61016,1.55016,0,0,0.91009,0,1.0001,0.69007,0,1.0101,0,0,0,11.69114,0,0,0,0,0,0.77008,2.62026,0,0.38004,0,0,0,1.24012,0,0,0.62006,1.08011,0,1.12011,4.27043,0.87009,1.40014,0,0.9901,0,0.53005,0,0,0.79008,0,0
2022-09-30,0,0,1.25038,0.78023,0,0.59018,1.9906,0,2.56077,0.60018,1.3404,2.58077,0,0,2.59078,0,0,0.38011,0.60018,0,0.80024,0.59018,0.62019,0,0.70021,0.6802,0,0,0,0.83025,1.30039,5.48164,8.27248,0.6602,0.44013,0.75023,0,3.18095,0,7.94238,0,0,1.02031,0,6.84205,0,3.86116,0,0,0,0.79024,3.53106,2.95089,0,0,1.60048,1.55047,0,0,0.90027,0,1.0003,0.6502,0,0.96029,0,0,0,10.84323,0,0,0,0,0,0.74022,2.69081,0,0,0,0,0,1.35041,0,0,0.64019,0.96029,0,1.06032,4.07122,0.84025,1.44043,0,0.95029,0,0.47014,0,0,0.77023,0,0
2022-10-31,0,0,1.14966,0.73978,0,0.57983,1.75947,0,2.9991,0.58982,1.27962,2.38928,0,0,2.54924,0,0,0.35989,0.55983,0,0.78976,0.64981,0.57983,0,0.6798,0.6698,0,0,0,0.80976,1.37959,5.61831,8.25752,0.63981,0.43987,0.73978,0,2.85914,0,7.93762,0,0,0.92972,0,7.05788,0,3.84885,0,0,0,0.79976,3.50895,3.06908,0,0,1.61951,1.58952,0,0,0.90973,0,1.02969,0.6598,0,0.97971,0,0,0,11.02667,0,0,0,0,0,0.71978,2.75917,0,0,0,0,0,1.37959,0,0,0.57983,0.92972,0,1.02969,4.09877,0.83975,1.44957,0,0.96971,0,0.48985,0,0,0.71978,0,0
2022-11-30,0,0,1.28987,0.75992,0,0.57994,1.72983,0,2.86971,0.57994,1.18988,2.15978,0,0,2.49975,0,0,0.38996,0.61994,0,0.73993,0.56994,0.51995,0,0.65993,0.58994,0,0,0,0.79992,1.42986,5.88941,8.52915,0.66993,0.44996,0.78992,0,2.88971,0,7.9992,0,0,0.91991,0,7.20928,0,3.60964,0,0,0,0.83992,3.44966,3.0197,0,0,1.50985,1.43986,0,0,0.86991,0,0.9899,0.65993,0,0.91991,0,0,0,11.35885,0,0,0,0,0,0.69993,2.78972,0,0,0,0,0,1.35986,0,0,0.58994,0.94991,0,1.0499,4.18958,0.81992,1.32987,0,0.9899,0,0.50995,0,0,0.72993,0,0
2022-12-31,0,0,1.3204,0.77023,0,0.57017,1.74052,0,3.16095,0.51015,1.05032,2.19066,0,0,2.52076,0,0,0.40012,0.64019,0,0.73022,0.59018,0.54016,0,0.64019,0.56017,0,0,0,0.81024,1.37041,5.94178,8.96269,0.70021,0.44013,0.86026,0,2.86086,0,7.76233,0,0,0.9903,0,6.90207,0,3.6511,0,0,0,0.90027,3.31099,3.15095,0,0,1.49045,1.39042,0,0,0.87026,0,0.9903,0.72022,0,0.91027,0,0,0,10.98327,0,0,0,0,0,0.69021,2.94088,0,0,0,0,0,1.35041,0,0,0.58017,0.87026,0,1.14034,4.17125,0.79024,1.35041,0,1.0003,0,0.48014,0,0,0.73022,0,0
2023-01-31,0,0,1.04031,0.59018,0,0.56017,1.58047,0,3.02091,0.55017,0.93028,2.0106,0,0,2.47074,0,0,0.43013,0.6502,0,0.71021,0.60018,0.54016,0,0.6702,0.58017,0,0,0,0.77023,1.52046,6.06182,9.06272,0.73022,0.46014,0.88026,0,2.95089,0,7.44223,0,0,0.90027,0,7.20216,0,3.98119,0,0,0,0.87026,3.22097,3.29099,0,0,1.69051,1.52046,0,0,0.87026,0,1.04031,0.72022,0,0.95029,0,0,0,10.4131,0,0,0,0,0,0.70021,2.72082,0,0,0,0,0,1.43043,0,0,0.56017,1.04031,0,1.24037,4.41132,0.81024,1.27038,0,1.05032,0,0.52016,0,0,0.76023,0,0
2023-02-28,0,0,0.49,0.59,0,0.59,1.67,0,2.99,0.54,0.95,2.13,0,0,2.43,0,0,0.41,0.69,0,0.64,0.59,0.47,0,0.69,0.57,0,0,0,0.78,1.49,6.16,9.23,0.63,0.41,0.76,0,2.88,0,7.81,0,0,0.92,0,7.13,0,4.35,0,0,0,0.82,3.28,3.34,0,0,1.59,1.5,0,0,0.87,0,1.06,0.78,0,0.99,0,0,0,10.5,0,0,0,0,0,0.66,2.63,0,0,0,0,0,1.35,0,0,0.57,0.99,0,1.1,4.45,0.9,1.3,0,1.1,0,0.48,0,0,0.75,0,0
2023-03-31,0,0,0.63,0.63,0,0.57,1.63,0,3.08,0.58,0.9,1.96,0,0,2.41,0,0,0.43,0.67,0,0.62,0.59,0.47,0,0.74,0.53,0,0,0,0.79,1.51,6.24,9.31,0.65,0.4,0.78,0,3,0,8.04,0,0,0.91,0,6.68,0,4.44,0,0,0,0.85,3.34,3.43,0,0,1.36,1.45,0,0,0.92,0,1.09,0.77,0,1.01,0,0,0,10.34,0,0,0,0,0,0.65,2.64,0,0,0,0,0,1.39,0,0,0.55,0.97,0,1.11,4.31,0.9,1.38,0,1.15,0,0.49,0,0,0.71,0,0
2023-04-30,0,0,0.66013,0.65013,0,0.57011,1.65033,0,2.97059,0.63013,0.92018,2.11042,0,0,2.47049,0,0,0.43009,0.68014,0,0.60012,0.62012,0.5201,0,0.76015,0.57011,0,0,0,0.80016,1.42028,6.34127,9.38188,0.66013,0.42009,0.80016,0,2.77055,0,8.08162,0,0,0.95019,0,5.63113,0,4.73095,0,0,0,0.86017,3.59072,3.60072,0,0,1.38028,1.44029,0,0,0.9802,0,1.03021,0.78016,0,1.0202,0,0,0,10.32206,0,0,0,0,0,0.65013,2.80056,0,0,0,0,0,1.34027,0,0,0.57011,1.08022,0,1.10022,4.16083,0.80016,1.39028,0,1.10022,0,0.4801,0,0,0.72014,0,0
2023-05-31,0,0,0.83983,0.68986,0,0.56989,1.76965,0,3.07938,0.63987,0.96981,2.28954,0,0,2.55949,0,0,0.42996,0.67986,0,0.61988,0.61988,0.53989,0,0.66987,0.61988,0,0,0,0.77984,1.4897,5.87882,8.72825,0.71986,0.43991,0.72985,0,2.92941,0,8.14837,0,0,1.02979,0,5.78884,0,4.82903,0,0,0,0.80984,3.63927,3.27934,0,0,1.44971,1.52969,0,0,0.94981,0,1.0198,0.73985,0,0.9798,0,0,0,10.27794,0,0,0,0,0,0.67986,2.73945,0,0,0,0,0,1.29974,0,0,0.57988,1.13977,0,1.04979,4.14917,0.85983,1.44971,0,1.11978,0,0.43991,0,0,0.73985,0,0
2023-07-01,0,0,0.92018,0.75015,0,0.58012,1.76035,0,3.12062,0.57011,0.97019,2.43049,0,0,2.4905,0,0,0.37009,0.62012,0,0.75015,0.55011,0.55011,0,0.80016,0.5101,0,0,0,0.77015,1.34027,0,14.05281,0.83017,0.42008,0.73015,0,2.65053,0,8.22164,0,0,1.13023,0,5.74115,0,4.76095,0,0,0,0.85017,3.21064,3.65073,0.5101,0,1.55031,1.58032,0,0,0.90018,0,1.12022,0.79016,0,0.9802,0,0,0,10.39208,0,0,0,0,0,0.66013,2.68054,0,0,0,0,0,1.40028,0,0,0.55011,1.21024,0,1.14023,4.06081,0.84017,1.42028,0,1.05021,0,0.37007,0,0,0.69014,0,0
2023-07-31,0,0,0.88,0.75,0,0.6,1.74,0,3.07,0.64,0.99,2.31,0,0,2.56,0,0,0.41,0.65,0,0.71,0.6,0.54,0,0.78,0.53,0,0,0,0.78,1.35,0,14.18,0.8,0.48,0.77,0,2.62,0,8.07,0,0,1.14,0,5.54,0,4.7,0,0,0,0.86,3.2,3.71,0.51,0,1.51,1.49,0,0,0.92,0,1.19,0.79,0,1.04,0,0,0,10.39,0,0,0,0,0,0.66,2.72,0,0,0,0,0,1.41,0,0,0.58,1.3,0,1.14,4.01,0.8,1.43,0,1.1,0,0.36,0,0,0.69,0,0
2023-08-31,0,0,0.87,0.78,0,0.57,1.72,0,3.21,0.61,0.95,2.32,0,0,2.52,0,0,0.38,0.62,0,0.77,0.62,0.54,0,0.8,0.54,0,0,0,0.78,1.46,0,13.85,0.81,0.44,0.79,0,2.63,0,7.95,0,0,1.13,0,6.01,0,4.55,0,0,0,0.87,3.12,3.84,0.56,0,1.66,1.56,0,0,0.92,0,1.23,0.8,0,0.98,0,0,0,10.02,0,0,0,0,0,0.68,2.53,0,0,0,0,0,1.41,0,0,0.58,1.24,0,1.16,4.04,0.88,1.52,0,1.12,0,0.35,0,0,0.71,0,0
2023-09-30,0,0,0.92963,0.76969,0,0.59976,1.64934,0,3.33866,0.66973,0.96961,2.41903,0,0,2.70892,0,0,0.37985,0.61975,0,0.71971,0.77969,0.55978,0,0.78968,0.54978,0,0,0,0.82967,1.51939,0,13.29468,0.79968,0.45982,0.83966,0,2.55898,0,7.73691,0,0,1.07957,0,5.94762,0,4.56817,0,0,0,0.83966,2.95882,4.2383,0.54978,0,1.61935,1.63934,0,0,0.92963,0,1.34946,0.86965,0,1.05958,0,0,0,9.20632,0,0,0,0,0,0.67973,2.66893,0,0,0,0,0,1.44942,0,0,0.60976,1.28948,0,1.20952,4.19832,0.88964,1.52939,0,1.10956,0,0.35986,0,0,0.65974,0,0
2023-10-31,0,0,0.91009,0.75008,0,0.58006,1.61016,0,3.25033,0.72007,1.0201,2.39024,0,0,2.76028,0,0,0.40004,0.62006,0,0.75008,0.86009,0.52005,0,0.78008,0.54005,0,0,0,0.83008,1.61016,0,13.2413,0.79008,0.48005,0.80008,0,2.65027,0,7.66077,0,0,1.12011,0,5.84058,0,4.53045,0,0,0,0.82008,3.06031,4.23042,0.55006,0,1.56016,1.65017,0,0,1.0301,0,1.34013,0.87009,0,1.10011,0,0,0,9.25093,0,0,0,0,0,0.74007,2.59026,0,0,0,0,0,1.40014,0,0,0.65007,1.32013,0,1.14011,4.12041,0.85009,1.59016,0,1.16012,0,0.32003,0,0,0.64006,0,0
2023-11-30,0,0,0.88009,0.75008,0,0.63006,1.59016,0,3.38034,0.78008,1.0301,2.15022,0,0,2.90029,0,0,0.47005,0.65007,0,0.72007,0.88009,0.55006,0,0.80008,0.60006,0,0,0,0.84008,1.61016,0,13.25127,0.84008,0.56006,0.85009,0,2.57026,0,7.42074,0,0,1.08011,0,5.88059,0,4.37044,0,0,0,0.84008,2.92029,4.26043,0.58006,0,1.67017,1.60016,0,0,0.9801,0,1.41014,0.86009,0,1.08011,0,0,0,9.11091,0,0,0,0,0,0.73007,2.46025,0,0,0,0,0,1.50015,0,0,0.64006,1.41014,0,1.18012,4.05041,0.86009,1.65017,0,1.18012,0,0.33003,0,0,0.66007,0,0
2023-12-31,0,0,0.79008,0.79008,0,0.60006,1.61016,0,3.22032,0.81008,0.9601,2.15022,0,0,2.75028,0,0,0.45005,0.66007,0,0.69007,0.90009,0.52005,0,0.74007,0.60006,0,0,0,0.83008,1.63016,0,13.52133,0.72007,0.57006,0.9501,0,2.50025,0,7.36074,0,0,1.11011,0,5.80058,0,4.31043,0,0,0,0.88009,2.9503,4.39044,0.61006,0,1.63016,1.43014,0,0,1.0001,0,1.56016,0.84008,0,1.14011,0,0,0,9.20092,0,0,0,0,0,0.68007,2.59026,0,0,0,0,0,1.43014,0,0,0.69007,1.45015,0,1.19012,4.05041,0.84008,1.61016,0,1.28013,0,0.31003,0,0,0.70007,0,0
2024-01-31,0,0,0.87,0.93,0,0.67,1.4,0,3.12,0.91,0.93,2.01,0,0,3.12,0,0,0.5,0.65,0,0.75,0.97,0.49,0,0.78,0.55,0,0,0,0.84,1.76,0,11.57,0.64,0.63,0.89,0,2.33,0,7.59,0,0,1.07,0,6.24,0,4.12,0,0,0,0.82,2.83,4.33,0.53,0,1.56,1.42,0,0,0.94,0,1.59,1.04,0,1.24,0,0,0,10.16,0,0,0,0,0,0.66,2.59,0,0,0,0,0,1.61,0,0,0.74,1.64,0,1.17,4.07,0.88,1.62,0,1.24,0,0.28,0,0,0.71,0,0
2024-02-28,0,0,0.89991,1.0099,0,0.63994,1.31987,0,3.09969,0.92991,0.89991,1.87981,0,0,2.9597,0,0,0.59994,0.60994,0,0.80992,1.0399,0.45995,0,0.80992,0.53995,0,0,0,0.83992,1.82982,0,10.96888,0.63994,0.59994,0.76992,0,2.23978,0,7.67923,0,0,1.0099,0,6.21938,0,3.73963,0,0,0,0.78992,2.57974,4.27957,0.50995,0,1.79982,1.54985,0,0,0.9599,0,1.65983,1.06989,0,1.33987,0,0,0,10.27897,0,0,0,0,0,0.72993,2.9897,0,0,0,0,0,1.76982,0,0,0.77992,1.73983,0,1.20988,4.31957,0.82992,1.56984,0,1.18988,0,0.24998,0,0,0.75992,0,0
2024-03-28,0,0,0.85017,1.0002,0,0.65013,1.30026,0,3.0206,1.05021,0.91018,2.05041,0,0,3.25065,0,0,0.58012,0.59012,0,0.80016,1.0102,0.45011,0,0.76015,0.56011,0,0,0,0.86017,1.66033,0,11.07221,0.68014,0.62012,0.83017,0,2.05041,0,7.80156,0,0,1.04021,0,5.44109,0,3.86077,0,0,0,0.80016,2.67053,4.5209,0.46009,0,1.87037,1.69034,0,0,0.95019,0,1.62032,1.06021,0,1.28026,0,0,0,10.22204,0,0,0,0,0,0.69014,2.93059,0,0,0.67013,0,0,1.78036,0,0,0.70014,1.78036,0,1.31026,3.9908,0.81016,1.61032,0,1.14023,0,0,0,0,0.69014,0,0
2024-04-30,0,0,0.80016,0.9802,0,0.60012,1.30026,0,3.32066,1.0102,0.88018,1.94039,0,0,3.45069,0,0,0.58012,0.57011,0,0.74015,1.04021,0.5101,0,0.76015,0.63013,0,0,0,0.89018,1.45029,0,11.48228,0.62012,0.59012,0.94019,0,2.0004,0,8.11162,0,0,1.0102,0,5.09102,0,3.88078,0,0,0,0.84017,2.40048,4.27085,0.43009,0,2.07041,1.70034,0,0,0.90018,0,1.73035,1.11022,0,1.38028,0,0,0,9.96199,0,0,0,0,0,0.65013,3.18064,0,0,0.71014,0,0,1.63033,0,0,0.70014,1.78036,0,1.36027,3.89078,0.81016,1.5003,0,1.16023,0,0,0,0,0.65013,0,0
2024-05-31,0,0,0.9,1.06,0,0.59,1.31,0,3.32,1.04,0.84,1.88,0,0,3.6,0,0,0.6,0.62,0,0.76,1.13,0.55,0,0.71,0.65,0,0,0,0.86,1.41,0,11.6,0.58,0.67,1.01,0,2.09,0,7.93,0,0,0.97,0,5.06,0,3.81,0,0,0,0.85,2.49,4.37,0.43,0,2.42,1.65,0,0,0.85,0,1.72,1.04,0,1.42,0,0,0,9.75,0,0,0,0,0,0.63,3.21,0,0,0.66,0,0,1.59,0,0,0.67,1.64,0,1.39,3.75,0.79,1.36,0,1.15,0,0,0,0,0.62,0,0
2024-06-30,0,0,0.78,1.02,0,0.59,1.24,0,3.39,1,0.81,1.87,0,0,3.64,0,0,0.56,0.61,0,0.73,1.02,0.55,0,0.73,0.6,0,0,0,0.93,1.46,0,11.95,0.59,0.68,0.95,0,2.08,0,7.95,0,0,0.91,0,5.33,0,3.7,0,0,0,0.84,2.5,3.91,0.47,0,2.62,1.5,0,0,0.86,0,1.69,1.01,0,1.42,0,0,0,9.98,0,0,0,0,0,0.63,3.07,0,0,0.76,0,0,1.55,0,0,0.65,1.64,0,1.35,3.73,0.86,1.34,0,1.27,0,0,0,0,0.68,0,0
2024-07-31,0,0,0.74993,1.0499,0,0.59994,1.25987,0,3.0097,0.9799,0.80992,1.71983,0,0,3.61964,0,0,0.61994,0.61994,0,0.72993,1.07989,0.56994,0,0.74993,0.61994,0,0,0,0.92991,1.57984,0,11.02885,0.67993,0.64994,0.88991,0,2.18978,0,7.74923,0,0,0.85991,0,6.11939,0,4.14959,0,0,0,0.79992,2.40976,4.0396,0.46995,0,2.55974,1.56984,0,0,0.78992,0,1.78982,1.17988,0,1.43986,0,0,0,9.22908,0,0,0,0,0,0.71993,3.0397,0,0,0.73993,0,0,1.67983,0,0,0.69993,1.84982,0,1.22988,4.0296,0.89991,1.30987,0,1.23988,0,0,0,0,0.66993,0,0
2024-08-31,0,0,0.70979,0.96971,0,0.61981,1.25962,0,2.9891,1.08967,0.85974,1.78946,0,0,3.79886,0,0,0.61981,0.61981,0,0.77977,1.06968,0.57983,0,0.76977,0.60982,0,0,0,0.88973,1.6595,0,11.01669,0.69979,0.62981,0.91972,0,2.21933,0,7.72768,0,0,0.83975,0,6.26812,0,4.13876,0,0,0,0.79976,2.3393,3.86884,0.50987,0,2.42927,1.45956,0,0,0.79976,0,1.76947,1.14966,0,1.36959,0,0,0,9.12726,0,0,0,0,0,0.74978,2.79916,0,0,0.79976,0,0,1.75947,0,0,0.69979,2.07938,0,1.11966,4.11876,0.92972,1.3296,0,1.16965,0,0,0,0,0.6798,0,0
2024-10-01,0,0,0.64013,0.92018,0,0.63013,1.30026,0,3.03061,1.18024,0.93019,1.86037,0,0.88018,3.95079,0,0,0.62012,0.64013,0,0.78016,1.0002,0,0,0.71014,0.60012,0,0,0,0.90018,1.64033,0,11.34227,0.66013,0.64013,0.95019,0,2.27045,0,7.74155,0,0,0.82016,0,5.82116,0,4.16083,0,0,0,0.85017,2.35047,3.73075,0,0,2.38048,1.5003,0,0,0.83017,0,1.81036,1.0002,0,1.38028,0,0,0,8.64173,0,0,0,0,0,0.71014,2.62052,0,0,0.86017,0,0,1.79036,0,0,0.67013,1.78036,0,1.21024,3.76075,0.86017,1.37027,1.45029,1.16023,0,0,0,0,0.66013,0,0
2024-10-31,0,0,0.64006,0.93009,0,0.65007,1.22012,0,3.0403,1.0001,0.88009,1.77018,0,0.94009,3.9804,0,0,0.55009,0.62006,0,0.78008,0.94009,0,0,0.71007,0.62006,0,0,0,0.92009,1.72017,0,12.11121,0.71007,0.60006,0.92009,0,2.07021,0,8.38084,0,0,0.64006,0,5.82058,0,4.18042,0,0,0,0.85009,2.34023,3.92039,0,0,2.24022,1.34013,0,0,0.75008,0,1.78018,0.9501,0,1.34013,0,0,0,8.31083,0,0,0,0,0,0.67007,2.90029,0,0,0.81008,0,0,1.84018,0,0,0.60006,1.63016,0,1.13011,3.73037,0.94009,1.24012,1.46015,1.16012,0,0,0,0,0.72007,0,0
2024-11-30,0,0,0.53984,0.80976,0,0.63981,1.03969,0,2.9891,0.92972,0.79976,1.69949,0,1.01969,4.02879,0,0,0.51984,0.53984,0,0.77977,0.86974,0,0,0.6798,0.60982,0,0,0,0.89973,1.79946,0,12.57618,0.64981,0.56983,0.87974,0,2.04939,0,8.45746,0,0,0.60982,0,6.16815,0,4.09877,0,0,0,0.85974,2.38928,4.04879,0,0,2.43927,1.3496,0,0,0.73978,0,1.58952,0.91972,0,1.37959,0,0,0,8.08757,0,0,0,0,0,0.58982,2.97911,0,0,0.77977,0,0,1.77947,0,0,0.57983,1.53954,0,1.10967,4.02879,0.9997,1.23963,1.38958,1.17965,0,0,0,0,0.74978,0,0
2024-12-31,0,0,0.58988,0.84983,0,0.69986,0.96981,0,2.85943,0.91982,0.80984,1.79964,0,0.9898,4.0092,0,0,0.52989,0.52989,0,0.78984,0.81984,0,0,0.79984,0.61988,0,0,0,0.84983,1.90962,0,12.69743,0.61988,0.5099,0.81984,0,1.94961,0,8.5183,0,0,0.59988,0,6.37872,0,4.23915,0,0,0,0.80984,2.46951,3.9992,0,0,2.5095,1.34973,0,0,0.72985,0,1.4897,0.86983,0,1.31974,0,0,0,7.76845,0,0,0,0,0,0.58988,2.87942,0,0,0.75985,0,0,1.91962,0,0,0.55989,1.45971,0,1.07978,3.93921,1.0198,1.26975,1.4897,1.22975,0,0,0,0,0.80984,0,0
2025-01-31,0,0,0.54,0.77,0,0.65,0.99,0,2.66,0.93,0.9,2.09,0,0.99,4.13,0,0,0.48,0.57,0,0.77,0.85,0,0,0.7,0.68,0,0,0,0.88,1.73,0,12.24,0.65,0.53,0.82,0,2.08,0,8.38,0,0,0.62,0,6.42,0,4.08,0,0,0,0.86,2.65,3.98,0,0,2.51,1.53,0,0,0.78,0,1.45,0.97,0,1.29,0,0,0,8.14,0,0,0,0,0,0.63,2.82,0,0,0.72,0,0,1.78,0,0,0.63,1.42,0,1.06,3.98,1.01,1.37,1.21,1.24,0,0,0,0,0.84,0,0
2025-02-28,0,0,0.52931,0.78897,0,0.6192,0.98871,0,2.91621,0.87886,1.02866,2.40687,0,0.88884,4.24448,0,0,0.45942,0.54929,0,0.77899,0.83891,0,0,0.6891,0.65914,0,0,0,0.85888,1.67782,0,13.26276,0.65914,0.47938,0.92879,0,1.95746,0,8.55887,0,0,0.65914,0,6.12204,0,3.83501,0,0,0,0.91881,2.81634,3.75512,0,0,2.307,1.58794,0,0,0.78897,0,1.48807,0.87886,0,1.14851,0,0,0,8.19934,0,0,0,0,0,0.64916,2.66653,0,0,0.86887,0,0,1.72775,0,0,0.62918,1.3083,0,1.14851,3.58534,0.94877,1.27834,1.08858,1.15849,0,0,0,0,0.78897,0,0
2025-04-01,0,0,0.57,0.82,0,0.63,1,0,2.96,0.82,1.03,2.2,0,1.01,4.37,0,0,0,0,0,0.76,0.85,0,0,0.66,0.69,1.32,0,0,0.94,1.59,0,13.07,0.69,0.45,0.93,0,1.88,0,8.95,0,0,0.4,0,5.31,0,3.59,0,0.7,0,0.95,3,3.85,0,0,2.22,1.42,0,0,0.76,0,1.59,0.9,0,1.24,0,0,0,8.12,0,0,0,0,0,0.65,2.79,0,0,0.86,0,0,1.76,0,0,0.61,1.32,0,1.2,3.46,0.85,1.19,1.11,1.26,0,0,0,0,0.7,0,0
2025-04-30,0,0,0.54005,0.82008,0,0.64006,1.0001,0,3.08031,0.81008,0.9601,2.05021,0,1.0201,4.54045,0,0,0,0,0,0.79008,0.80008,0,0,0.66007,0.70007,1.47015,0,0,0.9501,1.51015,0,13.30128,0.72007,0.45005,0.82008,0,1.89019,0,9.15092,0,0,0.50005,0,4.91049,0,3.60036,0,0.77008,0,0.89009,2.9503,3.56036,0,0,2.36024,1.46015,0,0,0.78008,0,1.53015,0.86009,0,1.27013,0,0,0,8.65087,0,0,0,0,0,0.72007,2.75028,0,0,0.78008,0,0,1.79018,0,0,0.69007,1.22012,0,1.05011,3.20032,0.87009,1.27013,1.0401,1.23012,0,0,0,0,0.62006,0,0
2025-05-31,0,0,0.59024,0.94038,0,0.62025,0.91036,0,3.04122,0.85034,0.98039,2.14086,0,1.23049,4.45178,0,0,0,0,0,0.7403,0.81032,0,0,0.68027,0.65026,1.48059,0,0,0.87035,1.55062,0,13.21527,0.7403,0.5002,0.82033,0,1.86074,0,9.11365,0,0,0.48019,0,5.02201,0,3.48139,0,0.84034,0,0.84034,2.72109,3.85154,0,0,2.36094,1.44058,0,0,0.77031,0,1.41056,0.83033,0,1.17047,0,0,0,8.60344,0,0,0,0,0,0.73029,2.79112,0,0,0.80032,0,0,1.62065,0,0,0.64026,1.34054,0,1.19048,3.16126,0.89036,1.31052,1.12045,1.16046,0,0,0,0,0.63025,0,0
